"fips","YearData","govid_14","Name","STATEAB","demshare_fg","demshare_oc","demshare_gh","mayor_party","runnerup_party","mayor_votes","runnerup_votes","mayor_name","runnerup_name","winner_pid","runner1_pid","winnervotes","runner1_votes","winner","runner1","population_est","elec_source","winner_cf_party","runnerup_cf_party","winner_pid_check","runnerup_pid_check","winner_pid_gh","runnerup_pid_gh","elecdate","month","gh_oc","gh_fg","oc_fg","mayor_party_final","pass_mayor","mayor_votes_final","runnerup_party_final","pass_runnerup","runnerup_votes_final","demshare","fail","elec_index","STATE","ID","FIPS_PLACE_ID","JURIS","fog","initiative","partisan","referendum","termlength","termlimits","STATEFIP","mayor_name_final","runnerup_name_final"
151000,1995,12051001,"MONTGOMERY CITY","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",NA,1,NA,"Emory M. Folmar(I)",NA,194244,"","R",NA,NA,NA,NA,NA,1995-10-10,NA,NA,NA,NA,"R",1,1,"0",NA,NA,NA,NA,4097,"AL",128277,51000,"City of Montgomery",1,0,0,0,4,0,1,"emory folmar",NA
151000,1999,12051001,"MONTGOMERY CITY","AL",NA,NA,0.037364509,NA,NA,NA,NA,NA,NA,"D","R",1,0,"Bobby Bright","Emory M. Folmar(I)",199291,"",NA,"R",NA,NA,"D","R",1999-11-02,NA,NA,NA,NA,"D",1,1,"R",1,0,0.537,NA,4098,"AL",128277,51000,"City of Montgomery",1,0,0,0,4,0,1,"bobby bright","emory folmar"
151000,2003,12051001,"MONTGOMERY CITY","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"D","NP",61,31,"Bobby Bright(I)","Scott Simmons",200992.3333,"",NA,"R",NA,NA,NA,NA,2003-08-29,NA,NA,NA,NA,"D",-1,61,"R",-1,31,0.663043478,NA,4099,"AL",128277,51000,"City of Montgomery",1,0,0,0,4,0,1,"bobby bright","scott simmons"
151000,2007,12051001,"MONTGOMERY CITY","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"D","NP",22932,12976,"Bobby Bright(I)","Scott Simmons",204086,"<a href=""http://www.montgomeryadvertiser.com/apps/pbcs.dll/frontpage"" target=""_blank"" >[Link]</a>",NA,"R",NA,NA,NA,NA,2007-08-28,NA,NA,NA,NA,"D",-1,22932,"R",-1,12976,0.63863206,NA,4100,"AL",128277,51000,"City of Montgomery",1,0,0,0,4,0,1,"bobby bright","scott simmons"
151000,2009,12051001,"MONTGOMERY CITY","AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R","NP",20447,12644,"Todd Strange","Michael Briddell",205204.6667,"<a href=""http://montgomeryadvertiser.com/article/20090310/NEWS/90310049&amp;referrer=FRONTPAGECAROUSEL"" target=""_blank"" >[Link]</a>","R",NA,NA,NA,NA,NA,2009-03-10,NA,NA,NA,NA,"R",1,20447,"0",NA,12644,NA,NA,4101,"AL",128277,51000,"City of Montgomery",1,0,0,0,4,0,1,"todd strange","michael briddell"
151000,2011,12051001,"MONTGOMERY CITY","AL",NA,-0.312181231,NA,NA,NA,NA,NA,NA,NA,"R","D",19109,4419,"Todd Strange(I)","Hobson Cox",205764,"<a href=""http://www.montgomeryadvertiser.com/data/0823municipal.htm"" target=""_blank"" >[Link]</a>","R",NA,NA,NA,NA,NA,2011-08-23,NA,NA,NA,NA,"R",1,19109,"D",-1,4419,0.187818769,NA,4102,"AL",128277,51000,"City of Montgomery",1,0,0,0,4,0,1,"todd strange","hobson cox"
159472,1977,NA,NA,NA,NA,NA,NA,"","",3068,2468,"George E.H. Chard","Lamar Parker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"0",NA,3068,"0",NA,2468,NA,NA,7847,"AL",128629,59472,"City of Phenix City",2,1,0,0,3,0,1,"george eh chard","lamar parker"
159472,1980,12057002,"PHENIX CITY","AL",NA,NA,NA,"D","",2795,1049,"Jane Gullatt","Johnnie W. Gill",NA,NA,NA,NA,NA,NA,26928,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,"D",-1,2795,"0",NA,1049,NA,NA,4825,"AL",128629,59472,"City of Phenix City",2,1,0,0,3,0,1,"jane gullatt","johnnie gill"
159472,1983,12057002,"PHENIX CITY","AL",NA,NA,NA,"D","",3571,1111,"Jane Gullatt","Ronnie Reed",NA,NA,NA,NA,NA,NA,26943,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,"D",-1,3571,"0",NA,1111,NA,NA,4826,"AL",128629,59472,"City of Phenix City",2,1,0,0,3,0,1,"jane gullatt","ronnie reed"
159472,1986,NA,NA,NA,NA,NA,NA,"D","",3469,1414,"Jane Gullatt","Thomas F. Worthy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"D",-1,3469,"0",NA,1414,NA,NA,8002,"AL",128629,59472,"City of Phenix City",2,1,0,0,3,0,1,"jane gullatt","thomas worthy"
159472,1989,12057002,"PHENIX CITY","AL",NA,NA,NA,"D","",2691,2382,"Sonny Coulter","Lee Lott",NA,NA,NA,NA,NA,NA,26626,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,"D",-1,2691,"0",NA,2382,NA,NA,4827,"AL",128629,59472,"City of Phenix City",2,1,0,0,3,0,1,"sonny coulter","lee lott"
159472,1992,NA,NA,NA,NA,NA,NA,"D","",2806,670,"Sonny Coulter","Steve Franklin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"D",-1,2806,"0",NA,670,NA,NA,8143,"AL",128629,59472,"City of Phenix City",2,1,0,0,3,0,1,"sonny coulter","steve franklin"
159472,1998,12057002,"PHENIX CITY","AL",NA,NA,NA,"","D",1902,1509,"Peggy Perkins Martin","Sonny Coulter",NA,NA,NA,NA,NA,NA,27353,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,"0",NA,1902,"D",-1,1509,NA,NA,4831,"AL",128629,59472,"City of Phenix City",2,1,0,0,3,0,1,"peggy perkins martin","sonny coulter"
159472,2001,12057002,"PHENIX CITY","AL",NA,NA,NA,"D","D",2575,1193,"Sonny Coulter","Sonny Coulter",NA,NA,NA,NA,NA,NA,28384,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,"D",-1,2575,"D",-1,1193,NA,NA,4832,"AL",128629,59472,"City of Phenix City",2,1,0,0,3,0,1,"sonny coulter","sonny coulter"
159472,2004,12057002,"PHENIX CITY","AL",NA,NA,NA,"","D",3170,1034,"Jeff Hardin","J. W. Brannen",NA,NA,NA,NA,NA,NA,29141,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,"0",NA,3170,"D",-1,1034,NA,NA,4833,"AL",128629,59472,"City of Phenix City",2,1,0,0,3,0,1,"jeff hardin","j brannen"
177256,1985,12063002,"TUSCALOOSA CITY","AL",NA,NA,NA,"D","D",7562,NA,"Al Dupont","Bobby Miller",NA,NA,NA,NA,NA,NA,73151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,7562,"D",-1,NA,NA,NA,6274,"AL",183931,77256,"City of Tuscaloosa",3,0,0,1,4,0,1,"al dupont","bobby miller"
177256,1989,12063002,"TUSCALOOSA CITY","AL",NA,NA,NA,"D","",7247,NA,"Al Dupont","Ed Montgomery",NA,NA,NA,NA,NA,NA,75929.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,7247,"0",NA,NA,NA,NA,6275,"AL",183931,77256,"City of Tuscaloosa",1,0,0,1,4,0,1,"al dupont","ed montgomery"
177256,1993,12063002,"TUSCALOOSA CITY","AL",NA,NA,NA,"D","",NA,0,"Al Dupont","",NA,NA,NA,NA,NA,NA,78488.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,NA,"0",NA,0,NA,NA,6277,"AL",183931,77256,"City of Tuscaloosa",1,0,0,1,4,0,1,"al dupont",""
177256,1997,12063002,"TUSCALOOSA CITY","AL",NA,NA,NA,"D","",8772,NA,"Al Dupont","Don Hays",NA,NA,NA,NA,NA,NA,82877.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,8772,"0",NA,NA,NA,NA,6278,"AL",183931,77256,"City of Tuscaloosa",1,0,0,1,4,0,1,"al dupont","don hays"
177256,2001,12063002,"TUSCALOOSA CITY","AL",NA,NA,NA,"D","",5744,4824,"Al Dupont","Mark Booth",NA,NA,NA,NA,NA,NA,78527.5,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,5744,"R",-1,4824,0.543527631,NA,6279,"AL",183931,77256,"City of Tuscaloosa",1,0,0,0,4,0,1,"al dupont","mark booth"
203000,1975,22002001,"ANCHORAGE MUNICIPALITY","AK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R","NP",9594,6883,"George M. Sullivan","Jack Roderick",117257,"<a href=""http://news.google.com/newspapers?id=CkAdAAAAIBAJ&amp;sjid=6qYEAAAAIBAJ&amp;pg=1542%2C1061040"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,1975-09-09,NA,NA,NA,NA,"R",-1,9594,"0",NA,6883,NA,NA,301,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"george sullivan","jack roderick"
203000,1978,22002001,"ANCHORAGE MUNICIPALITY","AK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R","R",16458,13306,"George M. Sullivan(I)","Dave Rose",181754,"<a href=""http://news.google.com/newspapers?id=r1ZOAAAAIBAJ&amp;sjid=FfkDAAAAIBAJ&amp;pg=2812,2747532&amp;dq=anchorage+rose+sullivan&amp;hl=en"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,1978-10-24,NA,NA,NA,NA,"R",-1,16458,"R",-1,13306,NA,NA,302,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"george sullivan","dave rose"
203000,1981,22002001,"ANCHORAGE MUNICIPALITY","AK",0.000386062,0.030354311,NA,"D","R",20090,20059,"Tony Knowles","Joe L. Hayes","D","R",22408,19843,"Tony Knowles","Joe Hayes",173724,"Daily Sitka Sentinel, 10/28/1981 (absentees and question ballots not included)","D","R",NA,NA,NA,NA,1981-10-27,10,NA,NA,0.029968249,"D",1,20090,"R",1,20059,0.500386062,NA,303,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"tony knowles","joe hayes"
203000,1982,22002001,"ANCHORAGE MUNICIPALITY","AK",0.033433329,NA,NA,"D","R",24539,21463,"Tony Knowles","Joe L. Hayes",NA,NA,NA,NA,NA,NA,174431,NA,"D","R",NA,NA,NA,NA,NA,10,NA,NA,NA,"D",1,24539,"R",1,21463,0.533433329,NA,304,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"tony knowles","joe hayes"
203000,1984,22002001,"ANCHORAGE MUNICIPALITY","AK",NA,0.001437113,NA,NA,NA,NA,NA,NA,NA,"D","R",32624,32437,"Tony Knowles(I)","Tom Fink",210669,"<a href=""http://news.google.com/newspapers?id=VJIpAAAAIBAJ&amp;sjid=ZcAEAAAAIBAJ&amp;pg=2175,4032954&amp;dq=knowles&amp;hl=en"" target=""_blank"" >[Link]</a>","D","R",NA,NA,NA,NA,1984-10-02,NA,NA,NA,NA,"D",1,32624,"R",1,32437,0.501437113,NA,305,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"tony knowles","tom fink"
203000,1985,22002001,"ANCHORAGE MUNICIPALITY","AK",0.001437113,NA,NA,"D","R",32624,32437,"Tony Knowles","Tom Fink",NA,NA,NA,NA,NA,NA,226663,NA,"D","R",NA,NA,NA,NA,NA,10,NA,NA,NA,"D",1,32624,"R",1,32437,0.501437113,NA,306,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"tony knowles","tom fink"
203000,1987,22002001,"ANCHORAGE MUNICIPALITY","AK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R","NP",27915,20765,"Tom Fink","Dave Walsh",226741,"Anchorage Daily News, 11/4/1987","R",NA,NA,NA,NA,NA,1987-11-03,NA,NA,NA,NA,"R",1,27915,"0",NA,20765,NA,NA,307,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"tom fink","dave walsh"
203000,1988,22002001,"ANCHORAGE MUNICIPALITY","AK",-0.023218873,NA,NA,"R","D",30962,28214,"Tom Fink","Dave Walsh",NA,NA,NA,NA,NA,NA,218500,NA,"R",NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",1,30962,"D",-1,28214,0.476781127,NA,308,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"tom fink","dave walsh"
203000,1990,22002001,"ANCHORAGE MUNICIPALITY","AK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R","R",31853,30966,"Tom Fink(I)","Rick Mystrom",226338,"<a href=""http://news.google.com/newspapers?id=EYM0AAAAIBAJ&amp;sjid=macEAAAAIBAJ&amp;pg=6203,3395310&amp;dq=fink+mystrom&amp;hl=en"" target=""_blank"" >[Link]</a>","R","R",NA,NA,NA,NA,1990-10-30,NA,NA,NA,NA,"R",1,31853,"R",1,30966,NA,NA,309,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"tom fink","rick mystrom"
203000,1994,22002001,"ANCHORAGE MUNICIPALITY","AK",-0.081437638,-0.084005376,NA,"R","D",32614,23478,"Richard Mystrom","Mark Begich","R","D",29546,21046,"Rick Mystrom","Mark Begich",245866,"Anchorage Daily News - 5/18/1994","R","D",NA,NA,NA,NA,1994-05-17,5,NA,NA,-0.002567738,"R",1,32614,"D",1,23478,0.418562362,NA,310,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"richard mystrom","mark begich"
203000,1997,22002001,"ANCHORAGE MUNICIPALITY","AK",NA,NA,NA,"R","R",32569,26262,"Richard Mystrom","Tom Fink","R","R",32569,26262,"Rick Mystrom(I)","Tom Fink",252743.5,"<a href=""http://www.muni.org/Departments/Assembly/Clerk/Elections/Election%20Results/1997.04.15%20Election%20Results.PDF"" target=""_blank"" >[Link]</a>","R","R",NA,NA,NA,NA,1997-04-15,4,NA,NA,NA,"R",1,32569,"R",1,26262,NA,NA,311,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"richard mystrom","tom fink"
203000,2000,22002001,"ANCHORAGE MUNICIPALITY","AK",NA,-0.018247012,NA,NA,NA,NA,NA,NA,NA,"R","D",35772,33253,"George Wuerch","Mark Begich",NA,"Anchorage Daily News - 5/16/2000 ",NA,NA,NA,NA,NA,NA,2000-05-02,NA,NA,NA,NA,"R",-1,35772,"D",-1,33253,0.481752988,NA,312,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"george wuerch","mark begich"
203000,2003,22002001,"ANCHORAGE CITY AND BOROUGH","AK",0.047769969,NA,0.047740329,"D","R",28604,23615,"Mark Begich","George Wuerde","D","R",28604,23615,"Mark Begich","George Wuerch(I)",271003,"","D",NA,NA,NA,"D","R",2003-04-01,4,NA,-2.96e-05,NA,"D",1,28604,"R",1,23615,0.547769969,NA,313,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"mark begich","george wuerde"
203000,2006,22002001,"ANCHORAGE CITY AND BOROUGH","AK",0.078472182,NA,NA,"D","R",39468,28760,"Mark Begich","Jack Frost","D","NP",39468,28760,"Mark Begich(I)","Jack Frost",278700,"Official Results at <a href=""http://www.muni.org/iceimages/Assembly2/OFFICIALElectionResults2006Apr04_as_of_2004apr15.pdf"" target=""_blank"" >[Link]</a>","D","R",NA,NA,NA,NA,2006-04-04,NA,NA,NA,NA,"D",1,39468,"R",1,28760,0.578472182,NA,314,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"mark begich","jack frost"
203000,2009,22002001,"ANCHORAGE MUNICIPALITY","AK",NA,-0.072817653,NA,NA,NA,NA,NA,NA,NA,"R","D",28866,21527,"Daniel A. 'Dan' Sullivan","Eric Croft",287774.3333,"Anchorage Elections <a href=""http://www.muni.org/assembly2/election.cfm"" target=""_blank"" >[Link]</a>","R","D",NA,NA,NA,NA,2009-05-05,NA,NA,NA,NA,"R",1,28866,"D",1,21527,0.427182347,NA,315,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"daniel 'dan' sullivan","eric croft"
203000,2012,22002001,"ANCHORAGE MUNICIPALITY","AK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R","NP",32005,20613,"Daniel A. 'Dan' Sullivan(I)","Paul Honeman",291826,"<a href=""http://results.muni.org/2012seats.htm"" target=""_blank"" >[Link]</a>","R","D",NA,NA,NA,NA,2012-04-03,NA,NA,NA,NA,"R",1,32005,"D",-1,20613,0.391748071,NA,316,"AK",207268,3000,"City of Anchorage",1,1,0,1,3,1,2,"daniel 'dan' sullivan","paul honeman"
224230,1958,NA,NA,NA,NA,NA,NA,"R","",884,188,"Paul B. Haggland","Harris Hughes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"R",-1,884,"0",NA,188,NA,NA,7194,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"paul haggland","harris hughes"
224230,1960,NA,NA,NA,NA,NA,NA,"","",519,428,"Joseph M. Ribar","Ed Merdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"0",NA,519,"0",NA,428,NA,NA,7266,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"joseph ribar","ed merdes"
224230,1962,NA,NA,NA,NA,NA,NA,"","",953,918,"D. V. Brewington","Joseph Ribar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"0",NA,953,"0",NA,918,NA,NA,7369,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"d brewington","joseph ribar"
224230,1964,NA,NA,NA,NA,NA,NA,"","",1810,1576,"D. V. Brewington","Joseph Ribar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"0",NA,1810,"0",NA,1576,NA,NA,7461,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"d brewington","joseph ribar"
224230,1966,NA,NA,NA,0.134902411,NA,NA,"D","R",1659,954,"H. A. Boucher","Sylvia Ringstad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"D",-1,1659,"R",-1,954,0.634902411,NA,7565,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"h boucher","sylvia ringstad"
224230,1968,NA,NA,NA,NA,NA,NA,"D","",1672,0,"H. A. Boucher","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"D",-1,1672,"0",NA,0,NA,NA,7649,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"h boucher",""
224230,1970,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"","",2492,2002,"Julian C. Rice","Harold Porter",NA,NA,NA,NA,NA,NA,14771,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"0",NA,2492,"0",NA,2002,NA,NA,2073,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"julian rice","harold porter"
224230,1974,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"","",2270,985,"Harold Gilliam","Ken Carons",NA,NA,NA,NA,NA,NA,26666,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"0",NA,2270,"0",NA,985,NA,NA,2074,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"harold gilliam","ken carons"
224230,1976,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"","",2135,1610,"Harold Gilliam","Wally Droz",NA,NA,NA,NA,NA,NA,29920,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"0",NA,2135,"0",NA,1610,NA,NA,2075,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"harold gilliam","wally droz"
224230,1978,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"","",1940,1533,"William R. Wood","Chuck Rees",NA,NA,NA,NA,NA,NA,32900,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"0",NA,1940,"0",NA,1533,NA,NA,2076,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"william wood","chuck rees"
224230,1980,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"R","",2318,1385,"Ruth E. Burnett","Valerie Cysuski",NA,NA,NA,NA,NA,NA,22645,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"R",-1,2318,"0",NA,1385,NA,NA,2077,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"ruth burnett","valerie cysuski"
224230,1982,22006001,"FAIRBANKS CITY","AK",-0.008363328,NA,NA,"R","D",2401,2322,"Bill Walley","Valerie Therrien",NA,NA,NA,NA,NA,NA,25455,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"R",-1,2401,"D",-1,2322,0.491636672,NA,2078,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"bill walley","valerie therrien"
224230,1984,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"R","",3324,1711,"Bill Walley","Ted Lehne",NA,NA,NA,NA,NA,NA,26737,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"R",-1,3324,"0",NA,1711,NA,NA,2079,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"bill walley","ted lehne"
224230,1986,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"R","R",2260,2025,"Bill Walley","Ruth E. Burnett",NA,NA,NA,NA,NA,NA,27607,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"R",-1,2260,"R",-1,2025,NA,NA,2080,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"bill walley","ruth burnett"
224230,1988,22006001,"FAIRBANKS CITY","AK",0.01566649,NA,NA,"D","R",2913,2736,"J. D. Nordale","Bill Walley",NA,NA,NA,NA,NA,NA,28410,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"D",-1,2913,"R",-1,2736,0.51566649,NA,2081,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"j nordale","bill walley"
224230,1990,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"","D",2641,1645,"Wayne Nelson","Lowell Purcell",NA,NA,NA,NA,NA,NA,30843,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"0",NA,2641,"D",-1,1645,NA,NA,2082,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"wayne nelson","lowell purcell"
224230,1992,NA,NA,NA,NA,NA,NA,"D","",4983,0,"James C. Hayes","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"D",-1,4983,"0",NA,0,NA,NA,8131,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"james hayes",""
224230,1995,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"D","",4205,601,"James C. Hayes","Don Burnett",NA,NA,NA,NA,NA,NA,33090.5,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"D",-1,4205,"0",NA,601,NA,NA,2086,"AK",207358,24230,"City of Fairbanks",2,1,0,1,2,0,2,"james hayes","don burnett"
224230,1998,NA,NA,NA,0.093476291,NA,NA,"D","R",1965,1346,"James C. Hayes","Donna Gilbert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"D",-1,1965,"R",-1,1346,0.593476291,NA,8403,"AK",207358,24230,"City of Fairbanks",1,1,0,1,3,1,2,"james hayes","donna gilbert"
224230,2001,NA,NA,NA,NA,NA,NA,"R","",1694,1152,"Steve M. Thompson","Charles Rex",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"R",-1,1694,"0",NA,1152,NA,NA,9013,"AK",207358,24230,"City of Fairbanks",1,1,0,1,3,1,2,"steve thompson","charles rex"
224230,2004,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"R","",2298,0,"Steve M. Thompson","",NA,NA,NA,NA,NA,NA,31142.66667,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,"R",-1,2298,"0",NA,0,NA,NA,2087,"AK",207358,24230,"City of Fairbanks",1,1,0,1,3,1,2,"steve thompson",""
224230,2007,22006001,"FAIRBANKS CITY","AK",NA,NA,NA,"","",1191,1158,"Terry Strle","Vivian Stiver",NA,NA,NA,NA,NA,NA,34540,NA,NA,NA,NA,NA,NA,NA,2007-10-30,10,NA,NA,NA,"R",NA,1191,"0",NA,1158,NA,NA,2089,"AK",207358,24230,"City of Fairbanks",1,1,0,1,3,1,2,"terry strle","vivian stiver"
408220,1991,32008401,"BULLHEAD CITY","AZ",NA,NA,NA,"","O",1350,1125,"Mike Love","Dave Duvall",NA,NA,NA,NA,NA,NA,22658.5,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,"0",NA,1350,"0",NA,1125,NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mike love","dave duvall"
408220,1995,32008401,"BULLHEAD CITY","AZ",NA,NA,NA,"","O",2541,835,"Norm Hicks","Vic Urso",NA,NA,NA,NA,NA,NA,26095.5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"0",NA,2541,"0",NA,835,NA,NA,910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"norm hicks","vic urso"
408220,1999,NA,NA,NA,NA,NA,NA,"R","O",2169,1070,"Diane Rae Vick","Olivia Brusso-Mccormick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,"R",-1,2169,"0",NA,1070,NA,NA,8439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diane rae vick","olivia brusso-mccormick"
408220,2003,NA,NA,NA,NA,NA,NA,"R","O",1493,1336,"Diane Rae Vick","Paul Lenowsky",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"R",-1,1493,"0",NA,1336,NA,NA,9129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"diane rae vick","paul lenowsky"
408220,2007,NA,NA,NA,NA,NA,NA,"R","",2322,848,"Jack Hakim","Bill Brouws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,2322,"0",NA,848,NA,NA,9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jack hakim","bill brouws"
410530,1975,NA,NA,NA,NA,NA,NA,"D","",885,NA,"Robert A. Hawkins","Floyd Gomez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,885,"0",NA,NA,NA,NA,7825,"AZ",202760,10530,"City of Casa Grande",2,1,0,1,2,1,4,"robert hawkins","floyd gomez"
410530,1977,32011001,"CASA GRANDE CITY","AZ",NA,NA,NA,"D","D",717,605,"Hugh Guinn","Robert A. Hawkins",NA,NA,NA,NA,NA,NA,13421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,717,"D",-1,605,NA,NA,1054,"AZ",202760,10530,"City of Casa Grande",2,1,0,1,2,1,4,"hugh guinn","robert hawkins"
